address,area,constraction_year,rooms,bedrooms,bathrooms,balcony,storage,parking,furnished,garage,garden,energy,facilities,zip,neighborhood,rent
1055 WR Amsterdam (Landlust Noord),50.0,1930,3,2,1,yes,yes,no,yes,no,Not present,D,"Storage space, Toilet",1055 WR,Landlust Noord,1675
1055 WR Amsterdam (Landlust Noord),50.0,1930,3,2,1,yes,yes,no,yes,no,Not present,D,"Storage space, Toilet",1055 WR,Landlust Noord,1550
1055 GL Amsterdam (Erasmusparkbuurt West),70.0,1940,3,2,1,yes,no,no,yes,no,Not present,None,Shower,1055 GL,Erasmusparkbuurt West,1650
1055 GL Amsterdam (Erasmusparkbuurt West),70.0,1940,3,2,1,yes,no,no,yes,no,Not present,None,Shower,1055 GL,Erasmusparkbuurt West,1600
1055 CP Amsterdam (Erasmusparkbuurt West),50.0,1906,2,1,1,no,no,yes,yes,no,Not present,A,None,1055 CP,Erasmusparkbuurt West,1550
1055 CP Amsterdam (Erasmusparkbuurt West),50.0,1906,2,1,1,no,no,yes,yes,no,Not present,A,None,1055 CP,Erasmusparkbuurt West,1550
1055 BP Amsterdam (Erasmusparkbuurt West),55.0,1940,3,2,1,yes,no,no,yes,no,Not present,C,None,1055 BP,Erasmusparkbuurt West,1350
1055 SX Amsterdam (Erasmusparkbuurt West),55.0,1930,2,1,1,no,no,yes,no,no,Not present,E,None,1055 SX,Erasmusparkbuurt West,1350
1055 NX Amsterdam (Gibraltarbuurt),66.0,1900,3,2,1,no,no,no,yes,no,Present (60 m²),E,"Shower, Bath, Toilet",1055 NX,Gibraltarbuurt,1650
1055 DP Amsterdam (Landlust Noord),54.0,1934,3,2,1,no,no,no,no,no,Not present,D,Toilet,1055 DP,Landlust Noord,1600
1055 PD Amsterdam (Gibraltarbuurt),63.0,1934,3,2,1,yes,no,no,yes,no,Not present,E,Toilet,1055 PD,Gibraltarbuurt,1450
1055 RD Amsterdam (Bedrijventerrein Landlust),60.0,2014,2,1,1,no,no,no,yes,no,Not present,C,"Cable TV, Internet connection, Lift, Shower",1055 RD,Bedrijventerrein Landlust,1395
1055 RD Amsterdam (Bedrijventerrein Landlust),60.0,2003,2,1,1,no,no,no,yes,no,Not present,A,Lift,1055 RD,Bedrijventerrein Landlust,1450
1055 DD Amsterdam (Erasmusparkbuurt West),58.0,1930,3,2,1,no,no,no,yes,no,Not present,E,None,1055 DD,Erasmusparkbuurt West,1600
1055 SN Amsterdam (Erasmusparkbuurt West),48.0,1962,3,2,1,no,no,no,no,no,Not present,None,None,1055 SN,Erasmusparkbuurt West,1550
1055 LS Amsterdam (Landlust Zuid),80.0,1912,2,1,1,yes,no,no,no,no,Not present,C,None,1055 LS,Landlust Zuid,1700
1055 HS Amsterdam (Bosleeuw),51.0,1941,3,2,1,yes,no,yes,no,no,Not present,E,"Shower, Toilet",1055 HS,Bosleeuw,1375
1055 GA Amsterdam (Bosleeuw),61.0,1950,3,2,1,yes,no,no,yes,no,Not present,D,"Bath, Toilet",1055 GA,Bosleeuw,1500
1055 XS Amsterdam (Gibraltarbuurt),50.0,1934,3,2,1,no,no,no,no,no,Not present,A,None,1055 XS,Gibraltarbuurt,1480
1024 ML Amsterdam (Markengouw Zuid),100.0,2019,4,3,1,no,no,no,no,no,Present (20 m²),A,"Shower, Toilet",1024 ML,Markengouw Zuid,1750
1024 ML Amsterdam (Markengouw Zuid),120.0,2020,4,3,1,yes,yes,yes,no,no,Not present,A+++,"Storage space, Shower, Toilet",1024 ML,Markengouw Zuid,1795
1024 ML Amsterdam (Markengouw Zuid),117.0,2017,4,3,1,yes,yes,no,yes,no,Not present,None,"Storage space, Roof terrace, Toilet",1024 ML,Markengouw Zuid,1950
1024 ML Amsterdam (Markengouw Zuid),60.0,2019,3,2,1,no,no,no,no,no,Not present,A,None,1024 ML,Markengouw Zuid,1400
1024 ML Amsterdam (Markengouw Zuid),118.0,2020,4,3,1,yes,no,no,no,no,Not present,A,Toilet,1024 ML,Markengouw Zuid,1650
1024 ML Amsterdam (Markengouw Zuid),125.0,2019,4,3,2,no,no,yes,no,no,Not present,None,"Roof terrace, Toilet",1024 ML,Markengouw Zuid,2000
1024 ML Amsterdam (Markengouw Zuid),100.0,2019,4,3,1,no,no,no,no,no,Present (20 m²),A,"Shower, Toilet",1024 ML,Markengouw Zuid,1750
1024 ML Amsterdam (Markengouw Zuid),120.0,2020,4,3,1,yes,yes,yes,no,no,Not present,A+++,"Storage space, Shower, Toilet",1024 ML,Markengouw Zuid,1650
1024 ML Amsterdam (Markengouw Zuid),112.0,2020,4,3,1,no,no,no,no,no,Not present,None,None,1024 ML,Markengouw Zuid,1850
1024 AJ Amsterdam (Baanakkerspark Zuid),95.0,1966,3,2,1,yes,no,yes,yes,no,Not present,E,"Lift, Shower, Toilet",1024 AJ,Baanakkerspark Zuid,1700
1024 AJ Amsterdam (Baanakkerspark Zuid),95.0,1968,4,3,1,no,yes,no,no,no,Not present,E,"Lift, Storage space, Toilet",1024 AJ,Baanakkerspark Zuid,1500
1024 XR Amsterdam (Markengouw Midden),83.0,2011,3,2,1,yes,no,no,yes,no,Not present,None,"Lift, Toilet",1024 XR,Markengouw Midden,1650
1024 AB Amsterdam (Baanakkerspark Zuid),101.0,1967,3,2,1,no,no,yes,yes,no,Not present,G,"Lift, Toilet",1024 AB,Baanakkerspark Zuid,1875
1024 AB Amsterdam (Baanakkerspark Zuid),101.0,1967,3,2,1,no,no,yes,yes,no,Not present,G,"Lift, Toilet",1024 AB,Baanakkerspark Zuid,1650
1024 LW Amsterdam (Werengouw Midden),90.0,2012,3,2,1,no,no,no,yes,no,Not present,None,None,1024 LW,Werengouw Midden,1800
1051 VM Amsterdam (Westerstaatsman),47.0,1930,2,1,1,yes,no,yes,no,no,Not present,A,Toilet,1051 VM,Westerstaatsman,1400
1051 MC Amsterdam (Buyskade e.o.),60.0,1996,2,1,1,yes,no,yes,yes,yes,Not present,None,Toilet,1051 MC,Buyskade e.o.,1650
1051 MC Amsterdam (Buyskade e.o.),77.0,1998,2,1,1,no,no,yes,yes,no,Not present,B,Toilet,1051 MC,Buyskade e.o.,1300
1051 MC Amsterdam (Buyskade e.o.),60.0,1996,2,1,1,yes,no,yes,yes,yes,Not present,None,Toilet,1051 MC,Buyskade e.o.,1500
1051 GT Amsterdam (Fannius Scholtenbuurt),40.0,1906,2,1,1,yes,no,yes,yes,no,Not present,D,Toilet,1051 GT,Fannius Scholtenbuurt,1350
1051 GT Amsterdam (Fannius Scholtenbuurt),40.0,1906,2,1,1,yes,no,yes,yes,no,Not present,D,Toilet,1051 GT,Fannius Scholtenbuurt,1350
1051 BT Amsterdam (Fannius Scholtenbuurt),47.0,1900,2,1,1,yes,no,no,yes,no,Not present,None,Shower,1051 BT,Fannius Scholtenbuurt,1500
1051 GS Amsterdam (Westerstaatsman),50.0,1910,2,1,1,yes,no,no,yes,no,Not present,C,Shower,1051 GS,Westerstaatsman,1500
1051 GS Amsterdam (Westerstaatsman),50.0,1910,2,1,1,yes,no,no,yes,no,Not present,C,Shower,1051 GS,Westerstaatsman,1400
1051 VN Amsterdam (Westerstaatsman),45.0,1906,2,1,1,yes,no,no,no,no,Not present,B,"Shower, Bath, Toilet",1051 VN,Westerstaatsman,1750
1051 VN Amsterdam (Westerstaatsman),45.0,1906,2,1,1,yes,no,no,no,no,Not present,B,"Shower, Bath, Toilet",1051 VN,Westerstaatsman,1750
1051 GX Amsterdam (Westerstaatsman),49.0,1907,2,1,1,no,no,no,yes,no,Not present,C,Bath,1051 GX,Westerstaatsman,1475
1051 LE Amsterdam (Westerstaatsman),43.0,1901,2,1,1,no,no,no,yes,no,Not present,D,"Shower, Toilet",1051 LE,Westerstaatsman,1550
1051 ER Amsterdam (Westerstaatsman),73.0,1912,3,2,1,no,no,no,yes,no,Not present,C,"Roof terrace, Shower, Bath, Toilet",1051 ER,Westerstaatsman,2200
1051 GC Amsterdam (Fannius Scholtenbuurt),45.0,1898,2,1,1,no,no,no,yes,no,Not present,None,None,1051 GC,Fannius Scholtenbuurt,1450
1051 RJ Amsterdam (Buyskade e.o.),112.0,2001,4,3,1,no,no,no,yes,no,Not present,None,None,1051 RJ,Buyskade e.o.,2500
1051 ED Amsterdam (Westerstaatsman),55.0,1904,2,1,1,yes,no,no,yes,no,Not present,None,None,1051 ED,Westerstaatsman,1500
1051 HS Amsterdam (Westerstaatsman),46.0,1920,2,1,1,yes,no,no,yes,no,Not present,C,None,1051 HS,Westerstaatsman,1425
1051 GR Amsterdam (Westerstaatsman),75.0,1910,3,2,1,yes,no,no,no,no,Not present,F,Toilet,1051 GR,Westerstaatsman,1800
1051 BV Amsterdam (Fannius Scholtenbuurt),84.0,1900,3,2,2,yes,no,no,no,no,Not present,None,None,1051 BV,Fannius Scholtenbuurt,1650
1051 BS Amsterdam (Fannius Scholtenbuurt),41.0,1899,2,1,1,yes,no,no,yes,no,Not present,None,None,1051 BS,Fannius Scholtenbuurt,1500
1107 JD Amsterdam (Gaasperdam Zuid),77.0,1982,3,2,1,yes,yes,yes,no,no,Not present,C,"Storage space, Toilet",1107 JD,Gaasperdam Zuid,1200
1107 JV Amsterdam (Gaasperdam Zuid),72.0,1987,3,2,1,yes,no,no,yes,no,Not present,None,Toilet,1107 JV,Gaasperdam Zuid,1575
1107 RC Amsterdam (Reigersbos Midden),69.0,1981,3,2,1,yes,no,no,yes,no,Not present,C,Toilet,1107 RC,Reigersbos Midden,1200
1107 CJ Amsterdam (Gein Zuidoost),55.0,1984,2,1,1,no,yes,yes,yes,no,Not present,B,Storage space,1107 CJ,Gein Zuidoost,1200
1106 CS Amsterdam (Gein Noordwest),88.0,1982,4,3,1,no,yes,no,yes,no,Not present,C,Storage space,1106 CS,Gein Noordwest,1900
1106 CS Amsterdam (Gein Noordwest),88.0,1982,4,3,1,no,yes,no,yes,no,Not present,C,Storage space,1106 CS,Gein Noordwest,1750
1106 AE Amsterdam (Gaasperdam Noord),103.0,1983,4,3,1,yes,yes,no,no,no,Not present,C,"Storage space, Toilet",1106 AE,Gaasperdam Noord,1400
1079 RH Amsterdam (Kop Zuidas),152.0,2017,4,3,2,yes,no,yes,yes,yes,Not present,A,"Lift, Roof terrace, Shower, Bath, Toilet",1079 RH,Kop Zuidas,5500
1079 RH Amsterdam (Kop Zuidas),152.0,2017,4,3,2,yes,no,yes,yes,yes,Not present,A,"Lift, Roof terrace, Shower, Bath, Toilet",1079 RH,Kop Zuidas,5500
1079 CN Amsterdam (Scheldebuurt Midden),85.0,2007,3,2,1,yes,no,no,yes,no,Not present,A,"Shower, Bath, Toilet",1079 CN,Scheldebuurt Midden,2100
1079 CN Amsterdam (Scheldebuurt Midden),85.0,2007,3,2,1,yes,no,no,yes,no,Not present,A,"Shower, Bath, Toilet",1079 CN,Scheldebuurt Midden,2100
1079 TH Amsterdam (Rijnbuurt Oost),53.0,1934,3,2,1,no,no,no,no,no,Not present,G,"Fireplace, Toilet",1079 TH,Rijnbuurt Oost,1250
1079 RN Amsterdam (Veluwebuurt),62.0,2012,2,1,1,no,no,yes,no,no,Not present,A,None,1079 RN,Veluwebuurt,1250
1079 RN Amsterdam (Veluwebuurt),62.0,2012,2,1,1,no,no,no,no,no,Not present,A,None,1079 RN,Veluwebuurt,1250
1079 RN Amsterdam (Veluwebuurt),60.0,2012,2,1,1,no,no,yes,no,no,Not present,A,None,1079 RN,Veluwebuurt,1250
1079 RN Amsterdam (Veluwebuurt),62.0,2012,2,1,1,no,no,yes,no,no,Not present,A,None,1079 RN,Veluwebuurt,1250
1079 RN Amsterdam (Veluwebuurt),62.0,2012,2,1,1,no,no,yes,no,no,Not present,A,None,1079 RN,Veluwebuurt,1250
1079 PE Amsterdam (Kop Zuidas),80.0,2008,3,2,1,yes,yes,yes,no,yes,Not present,B,"Lift, Storage space, Shower, Bath, Toilet",1079 PE,Kop Zuidas,1800
1079 PE Amsterdam (Kop Zuidas),90.0,2008,3,2,1,no,no,yes,yes,no,Not present,A,"Lift, Bath, Toilet",1079 PE,Kop Zuidas,1950
1079 ND Amsterdam (Rijnbuurt Oost),70.0,1940,3,2,1,no,no,no,yes,no,Not present,None,None,1079 ND,Rijnbuurt Oost,2300
1079 ND Amsterdam (Rijnbuurt Oost),70.0,1940,3,2,1,no,no,no,yes,no,Not present,None,None,1079 ND,Rijnbuurt Oost,2300
1079 VH Amsterdam (Kromme Mijdrechtbuurt),50.0,1920,3,2,1,yes,no,yes,yes,no,Not present,G,Toilet,1079 VH,Kromme Mijdrechtbuurt,1750
1079 HT Amsterdam (Rijnbuurt Midden),85.0,1934,3,2,1,yes,no,yes,no,no,Not present,None,None,1079 HT,Rijnbuurt Midden,1600
1079 HT Amsterdam (Rijnbuurt Midden),85.0,1934,3,2,1,yes,no,yes,no,no,Not present,None,None,1079 HT,Rijnbuurt Midden,1595
1079 EM Amsterdam (Scheldebuurt Oost),25.0,1930,2,1,1,no,no,no,yes,no,Not present,None,None,1079 EM,Scheldebuurt Oost,1050
1079 DP Amsterdam (Scheldebuurt Oost),60.0,1934,3,2,1,yes,no,yes,yes,no,Not present,None,Toilet,1079 DP,Scheldebuurt Oost,1750
1079 NP Amsterdam (Rijnbuurt Midden),78.0,1936,3,2,1,yes,no,no,no,no,Not present,G,"Shower, Bath, Toilet",1079 NP,Rijnbuurt Midden,1850
1079 DJ Amsterdam (Rijnbuurt Midden),103.0,1934,3,2,1,yes,no,no,no,no,Not present,None,"Shower, Bath, Toilet",1079 DJ,Rijnbuurt Midden,2050
1079 LT Amsterdam (Rijnbuurt Oost),55.0,1930,2,1,1,no,no,no,yes,no,Not present,D,None,1079 LT,Rijnbuurt Oost,1400
1079 GG Amsterdam (Rijnbuurt Midden),51.0,1936,3,2,1,no,no,no,no,no,Not present,C,"Roof terrace, Shower, Bath, Toilet",1079 GG,Rijnbuurt Midden,1675
1079 ZH Amsterdam (Rijnbuurt West),60.0,1936,3,2,1,yes,no,yes,yes,no,Present (9 m²),D,"Shower, Toilet",1079 ZH,Rijnbuurt West,1680
1081 EK Amsterdam (Buitenveldert Zuidwest),93.0,1969,3,2,1,yes,yes,yes,yes,no,Not present,E,"Lift, Storage space, Bath, Toilet",1081 EK,Buitenveldert Zuidwest,1950
1081 KC Amsterdam (Amsterdamse Bos),95.0,2011,2,1,1,no,no,yes,yes,no,Not present,None,"Roof terrace, Shower, Toilet",1081 KC,Amsterdamse Bos,4995
1081 KC Amsterdam (Amsterdamse Bos),95.0,2011,2,1,1,no,no,yes,yes,no,Not present,None,"Roof terrace, Shower, Toilet",1081 KC,Amsterdamse Bos,4995
1081 KP Amsterdam (Buitenveldert West Midden),90.0,1990,3,2,1,yes,yes,yes,no,yes,Not present,None,"Storage space, Shower, Bath, Toilet",1081 KP,Buitenveldert West Midden,1800
1081 JP Amsterdam (Buitenveldert Zuidwest),150.0,1985,3,2,1,no,no,no,no,no,Not present,None,"Lift, Roof terrace, Shower, Bath, Toilet",1081 JP,Buitenveldert Zuidwest,2200
1081 JP Amsterdam (Buitenveldert Zuidwest),150.0,1985,3,2,1,no,no,no,no,no,Not present,None,"Lift, Roof terrace, Shower, Bath, Toilet",1081 JP,Buitenveldert Zuidwest,2200
1081 JK Amsterdam (Buitenveldert West Midden),85.0,2001,3,2,1,no,yes,no,yes,no,Not present,C,Storage space,1081 JK,Buitenveldert West Midden,2050
1081 JK Amsterdam (Buitenveldert West Midden),101.0,2001,3,2,1,yes,no,no,yes,no,Not present,B,Lift,1081 JK,Buitenveldert West Midden,2500
1081 JK Amsterdam (Buitenveldert West Midden),85.0,2001,3,2,1,no,yes,no,yes,no,Not present,C,Storage space,1081 JK,Buitenveldert West Midden,2050
1081 JK Amsterdam (Buitenveldert West Midden),101.0,2001,3,2,1,yes,no,no,yes,no,Not present,B,Lift,1081 JK,Buitenveldert West Midden,2500
1081 GC Amsterdam (Buitenveldert Zuidwest),110.0,1995,5,4,1,yes,yes,no,yes,no,Not present,D,"Lift, Storage space, Shower, Bath, Toilet",1081 GC,Buitenveldert Zuidwest,2300
1081 JX Amsterdam (Buitenveldert Zuidwest),90.0,2008,3,2,1,yes,no,yes,yes,no,Present (200 m²),None,"Lift, Shower, Bath, Toilet",1081 JX,Buitenveldert Zuidwest,1750
1081 EP Amsterdam (Buitenveldert Zuidwest),105.0,1960,3,2,1,no,no,no,yes,no,Not present,E,None,1081 EP,Buitenveldert Zuidwest,1700
1081 JD Amsterdam (VU-kwartier),120.0,1999,4,3,1,yes,no,no,yes,no,Not present,C,"Shower, Bath, Toilet",1081 JD,VU-kwartier,1650
1081 GG Amsterdam (Buitenveldert Zuidwest),53.0,1967,2,1,1,yes,no,no,yes,no,Not present,C,Toilet,1081 GG,Buitenveldert Zuidwest,1400
1081 GG Amsterdam (Buitenveldert Zuidwest),90.0,1967,3,2,1,yes,no,no,no,no,Not present,E,Toilet,1081 GG,Buitenveldert Zuidwest,1950
1081 CZ Amsterdam (Buitenveldert Zuidwest),91.0,1969,3,2,1,yes,yes,no,yes,no,Not present,D,"Lift, Storage space, Shower, Bath, Toilet",1081 CZ,Buitenveldert Zuidwest,1750
1081 GA Amsterdam (Buitenveldert Zuidwest),76.0,1967,4,3,1,yes,yes,yes,yes,no,Not present,E,"Lift, Storage space, Toilet",1081 GA,Buitenveldert Zuidwest,1700
1081 AK Amsterdam (Buitenveldert Zuidwest),76.0,1962,3,2,1,yes,no,no,yes,no,Not present,None,Shower,1081 AK,Buitenveldert Zuidwest,1600
1081 KK Amsterdam (Buitenveldert West Midden),140.0,2001,3,2,1,yes,no,yes,yes,yes,Not present,B,"Lift, Shower, Bath, Toilet",1081 KK,Buitenveldert West Midden,3100
1081 GD Amsterdam (Buitenveldert Zuidwest),80.0,1967,3,2,1,yes,no,no,yes,no,Not present,D,None,1081 GD,Buitenveldert Zuidwest,1400
1081 GS Amsterdam (Buitenveldert Zuidwest),84.0,1985,4,3,1,yes,yes,yes,yes,no,Not present,D,"Storage space, Toilet",1081 GS,Buitenveldert Zuidwest,1750
1043 CP Amsterdam (Teleport),20.0,2013,1,1,1,no,no,no,yes,no,Not present,None,Shower,1043 CP,Teleport,505
1043 CP Amsterdam (Teleport),20.0,2013,1,1,1,no,no,no,yes,no,Not present,None,Shower,1043 CP,Teleport,505
1043 BX Amsterdam (Teleport),20.0,2013,1,1,1,no,no,no,yes,no,Not present,None,Shower,1043 BX,Teleport,505
1043 BX Amsterdam (Teleport),20.0,2013,1,1,1,no,no,no,yes,no,Not present,None,Shower,1043 BX,Teleport,505
1043 BP Amsterdam (Teleport),36.0,2018,2,1,1,no,no,yes,yes,yes,Not present,None,Lift,1043 BP,Teleport,1250
1032 LL Amsterdam (Papaverweg e.o.),151.0,2011,2,1,2,yes,yes,yes,yes,no,Not present,A,"Lift, Air-conditioning, Storage space, Shower, Bath, Toilet",1032 LL,Papaverweg e.o.,2950
1032 LL Amsterdam (Papaverweg e.o.),151.0,2011,2,1,2,yes,yes,yes,yes,no,Not present,A,"Lift, Air-conditioning, Storage space, Shower, Bath, Toilet",1032 LL,Papaverweg e.o.,2950
1032 LP Amsterdam (Papaverweg e.o.),45.0,2019,3,2,1,yes,no,no,yes,no,Not present,C,Toilet,1032 LP,Papaverweg e.o.,1500
1086 XT Amsterdam (Steigereiland Zuid),103.0,2007,3,2,1,no,yes,yes,no,no,Not present,A,"Lift, Storage space, Shower, Bath, Toilet",1086 XT,Steigereiland Zuid,1500
1086 VE Amsterdam (Steigereiland Noord),79.0,2010,3,2,1,yes,no,no,yes,no,Not present,A,"Bath, Toilet",1086 VE,Steigereiland Noord,1800
1086 VE Amsterdam (Steigereiland Noord),82.0,2009,3,2,1,yes,no,no,no,no,Not present,A,"Lift, Toilet",1086 VE,Steigereiland Noord,1595
1086 VE Amsterdam (Steigereiland Noord),79.0,2010,3,2,1,yes,no,no,yes,no,Not present,A,"Bath, Toilet",1086 VE,Steigereiland Noord,1650
1086 ZJ Amsterdam (Steigereiland Noord),110.0,2010,4,3,1,yes,yes,no,no,yes,Not present,A,"Storage space, Roof terrace, Bath, Toilet",1086 ZJ,Steigereiland Noord,2250
1086 ZJ Amsterdam (Steigereiland Noord),110.0,2010,4,3,1,no,yes,no,no,no,Not present,A,"Storage space, Roof terrace, Shower, Bath, Toilet",1086 ZJ,Steigereiland Noord,2250
1014 ZG Amsterdam (Houthavens West),60.0,2020,2,1,1,yes,no,yes,yes,yes,Not present,A++++,"Lift, Toilet",1014 ZG,Houthavens West,1550
1014 ZB Amsterdam (Houthavens West),80.0,2018,3,2,1,yes,no,no,yes,no,Not present,A,Lift,1014 ZB,Houthavens West,1800
1014 ZB Amsterdam (Houthavens West),80.0,2018,3,2,1,yes,no,no,yes,no,Not present,A,Lift,1014 ZB,Houthavens West,1800
1014 ZL Amsterdam (Houthavens West),100.0,2018,3,2,1,yes,yes,yes,yes,yes,Not present,A++,"Lift, Storage space, Roof terrace, Bath, Toilet",1014 ZL,Houthavens West,2350
1014 ZL Amsterdam (Houthavens West),100.0,2018,3,2,1,yes,yes,yes,yes,yes,Not present,A++,"Lift, Storage space, Roof terrace, Bath, Toilet",1014 ZL,Houthavens West,2350
1014 ZJ Amsterdam (Houthavens West),59.0,2018,2,1,1,no,yes,yes,yes,yes,Present (32 m²),A,"Lift, Storage space, Shower, Toilet",1014 ZJ,Houthavens West,1650
1067 JK Amsterdam (Buurt 8),68.0,1956,4,3,1,yes,no,no,yes,no,Not present,None,"Shower, Toilet",1067 JK,Buurt 8,2200
1067 DB Amsterdam (Eendrachtspark),80.0,1993,3,2,1,yes,yes,no,yes,no,Not present,C,"Storage space, Shower, Toilet",1067 DB,Eendrachtspark,1450
1067 EM Amsterdam (Buurt 9),94.0,2006,4,3,1,yes,yes,no,yes,no,Not present,A,Storage space,1067 EM,Buurt 9,1800
1067 MT Amsterdam (Buurt 8),92.0,2002,3,2,1,no,no,no,yes,no,Not present,None,None,1067 MT,Buurt 8,1650
1104 HW Amsterdam (K-buurt Zuidoost),78.0,2011,3,2,1,yes,yes,yes,yes,no,Not present,B,"Storage space, Shower, Toilet",1104 HW,K-buurt Zuidoost,1600
1104 PG Amsterdam (Kortvoort),50.0,1960,2,1,1,yes,no,no,yes,no,Not present,None,Toilet,1104 PG,Kortvoort,1350
1104 PG Amsterdam (Kortvoort),50.0,1960,2,1,1,yes,no,no,yes,no,Not present,None,Toilet,1104 PG,Kortvoort,1250
1104 EA Amsterdam (Bijlmermuseum Zuid),70.0,1971,3,2,1,yes,yes,yes,yes,no,Not present,C,"Lift, Storage space, Shower, Toilet",1104 EA,Bijlmermuseum Zuid,1295
1104 EA Amsterdam (Bijlmermuseum Zuid),70.0,2014,3,2,1,yes,no,yes,yes,no,Not present,B,"Lift, Toilet",1104 EA,Bijlmermuseum Zuid,1500
1104 EA Amsterdam (Bijlmermuseum Zuid),97.0,2015,2,1,1,no,no,no,no,no,Not present,D,None,1104 EA,Bijlmermuseum Zuid,1375
1104 VA Amsterdam (K-buurt Zuidwest),100.0,2008,3,2,1,yes,yes,yes,yes,no,Not present,None,"Storage space, Shower, Toilet",1104 VA,K-buurt Zuidwest,1500
1104 VA Amsterdam (K-buurt Zuidwest),90.0,2007,3,2,2,yes,no,yes,yes,yes,Not present,None,"Cable TV, Internet connection, Lift, Shower, Toilet",1104 VA,K-buurt Zuidwest,1750
1104 VA Amsterdam (K-buurt Zuidwest),90.0,2007,3,2,2,yes,no,yes,yes,yes,Not present,None,"Cable TV, Internet connection, Lift, Shower, Toilet",1104 VA,K-buurt Zuidwest,1750
1104 PA Amsterdam (Kortvoort),50.0,1984,2,1,1,yes,yes,yes,yes,no,Not present,None,"Storage space, Shower",1104 PA,Kortvoort,1250
1098 WR Amsterdam (Park de Meer),96.0,2003,4,3,1,yes,no,yes,yes,no,Not present,None,Toilet,1098 WR,Park de Meer,1650
1098 WR Amsterdam (Park de Meer),115.0,2002,3,2,1,yes,yes,yes,yes,yes,Not present,A,"Lift, Storage space, Bath, Toilet",1098 WR,Park de Meer,1750
1098 XB Amsterdam (Science Park Noord),90.0,2008,3,2,1,no,yes,no,yes,no,Not present,A,"Lift, Storage space, Bath",1098 XB,Science Park Noord,1800
1098 XB Amsterdam (Science Park Noord),90.0,2008,3,2,1,no,yes,no,yes,no,Not present,A,"Lift, Storage space, Bath",1098 XB,Science Park Noord,1700
1098 XA Amsterdam (Science Park Noord),137.0,2008,4,3,2,no,no,yes,no,yes,Not present,B,"Roof terrace, Bath, Toilet",1098 XA,Science Park Noord,1795
1098 CN Amsterdam (Linnaeusparkbuurt),50.0,1920,2,1,1,no,no,no,yes,no,Not present,D,None,1098 CN,Linnaeusparkbuurt,1399
1098 CN Amsterdam (Linnaeusparkbuurt),50.0,1920,2,1,1,no,no,no,yes,no,Not present,D,None,1098 CN,Linnaeusparkbuurt,1399
1098 VM Amsterdam (Sportpark Middenmeer Zuid),99.0,1999,3,2,1,no,no,no,yes,no,Not present,C,None,1098 VM,Sportpark Middenmeer Zuid,1950
1098 BE Amsterdam (Linnaeusparkbuurt),80.0,1900,3,2,1,yes,no,no,yes,no,Not present,None,"Shower, Bath, Toilet",1098 BE,Linnaeusparkbuurt,1985
1098 BB Amsterdam (Linnaeusparkbuurt),40.0,1890,2,1,1,no,no,no,yes,no,Not present,None,"Cable TV, Internet connection, Toilet",1098 BB,Linnaeusparkbuurt,1075
1098 TM Amsterdam (Middenmeer Zuid),70.0,1955,3,2,1,yes,no,no,yes,no,Not present,D,"Shower, Toilet",1098 TM,Middenmeer Zuid,1600
1087 BC Amsterdam (Haveneiland Noordwest),55.0,2018,2,1,1,no,no,yes,yes,no,Not present,A+++,None,1087 BC,Haveneiland Noordwest,1450
1087 BC Amsterdam (Haveneiland Noordwest),47.0,2017,2,1,1,yes,no,no,yes,no,Not present,A,Lift,1087 BC,Haveneiland Noordwest,1350
1087 BC Amsterdam (Haveneiland Noordwest),47.0,2018,2,1,1,no,no,no,no,no,Not present,None,Shower,1087 BC,Haveneiland Noordwest,1250
1087 BC Amsterdam (Haveneiland Noordwest),55.0,2018,2,1,1,no,no,yes,yes,no,Not present,A+++,None,1087 BC,Haveneiland Noordwest,1250
1087 KD Amsterdam (Haveneiland Noordoost),87.0,2008,3,2,1,yes,yes,no,no,no,Not present,A,"Lift, Storage space, Toilet",1087 KD,Haveneiland Noordoost,1600
1087 KD Amsterdam (Haveneiland Noordoost),87.0,2008,3,2,1,yes,yes,no,no,no,Not present,A,"Lift, Storage space, Toilet",1087 KD,Haveneiland Noordoost,1500
1087 LG Amsterdam (Haveneiland Oost),93.0,2007,3,2,1,yes,no,yes,no,yes,Not present,A,None,1087 LG,Haveneiland Oost,1650
1087 EM Amsterdam (Haveneiland Zuidwest/Rieteiland West),100.0,2003,3,2,1,no,no,yes,yes,yes,Not present,None,None,1087 EM,Haveneiland Zuidwest/Rieteiland West,1900
1087 EC Amsterdam (Haveneiland Noordoost),59.0,2019,2,1,1,no,no,no,yes,no,Not present,A,None,1087 EC,Haveneiland Noordoost,1250
1087 KN Amsterdam (Haveneiland Noord),85.0,2000,3,2,1,no,no,yes,yes,no,Not present,None,None,1087 KN,Haveneiland Noord,1600
1087 LN Amsterdam (Haveneiland Oost),100.0,2012,3,2,1,no,no,yes,yes,yes,Not present,None,"Lift, Shower",1087 LN,Haveneiland Oost,1600
1063 BL Amsterdam (Buurt 4 Oost),68.0,1958,3,2,1,yes,yes,yes,yes,no,Not present,E,"Lift, Storage space, Toilet",1063 BL,Buurt 4 Oost,1600
1063 AH Amsterdam (Buurt 3),31.0,1958,2,1,1,yes,no,no,no,no,Not present,E,"Lift, Toilet",1063 AH,Buurt 3,1150
